summary,text
춘삼이가 취한 상태로 돌아와 계집과 대화하고 마루로 올라가는 장면이 추가됨.," 삐걱 삐걱 ―― 사립문 소리가 들렸다. 뒤따라 오장이 미여지게 가래침 뱉는 소리, 어지어운 신 소리가 들렸다.[ADDED] 그는 가슴이 쿵 하고 두근두근하 였다. 얼른 일어서서 밖에 나섰다. 싸늘한 공기는 그의 몸을 쌌다. 그는 오싹 몸서리를 쳤다. 파란 하늘에 는 별이 총총하다. 이웃집 지붕이며 울타리 밑에 쌓인 눈은 어둠 속에 빨 래더미 같다. 흥글흥글 정신 없이 뜰에 나타난 것은 분명한 춘삼이 그림자 다. 계집은 아무 소리 없이 축대 아래 내려섰다. 비틀비틀 들오던 사내는 떡 서서 흥땡흥땡 계집을 본다. “으흐! 그래 스나(사내)녀석은 아츰도 안 멕이구 그래 에미네(여편네) 년덜말 먹구! 흐흐 집안이어! 흐엑튀!” 계집은 쓰러질 듯한 사내의 팔을 붙잡았다. “날내(어서) 들어가기오! 들어가서 좀 눕소!” “뭐야! 그래 밥은 안 줄 텐가? 에튀! 저덜만 뱃뚱눈이 터지게 처먹 구……. 으응 …… 이렇게 늑게 들어와도 차 자도 안 댕겨! 어참!” 사내는 계집이 잡을 팔을 뿌리쳤다. 계집은 뒤로 쓰러질 듯이 비틀거리 다가 겨우 바로 서서 사내를 마루로 끌어올렸다. “에구! 저거 보! 흐 …… 아께 학범이하구 둘이서 암만 찾아 댕겨도 없 던데!” 나직한 그 소리는 부르러웠다. “무시기 어째? 그래 계집년이 사내를 찾아 댕게스문 좋겠다. 아무게네 계집은 사내를 찾아댕긴다고 소문이 잘 나겠다.! 흥!” 춘삼이는 정지 아랫목에 들앉았다. 계집은 신을 끄르고 두루막을 벗겼 다. 모자는 어디 두었는지 뿌연 민머리 바람이다. 춘삼의 몸은 맹자(孟子) 읽는 선비같이 흔들흔들한다. [/ADDED]"
채영이 문가와의 관계로 인해 매음녀가 되어 현재까지 그 생활을 계속하게 된 경위가 추가됨.,"채영은 문가의 집을 뛰쳐나와 어두운 길을 울먹이며 걸어갔다. 그러면서도 그녀는 돈 삼십 원을 잊지 않았다.[ADDED] ‘이것이 정조의 대가냐?’ 하고 내동댕 이 치고 싶었으나 병든 어머니를 생각하고 들고 나온 것이다. 집으로 가는 길에 병원에 들러 의사를 청하고 자기 집 동리의 국밥집에서 설렁탕 한 그릇을 시키고 집으로 돌아왔다. 다행히 어머니는 그대로였다. 그 후로는 문가의 구역질나는 얼굴이 채영의 집에 자주 나타나고 집에는 쌀 가만히와 나뭇바리가 들어왔다. 병이 깊어가는 중에도 채영의 어머니는 기뻐했다. 그녀는 문가의 청이라면 무엇이든지 들어 줄 만큼 문가에게 고마움을 느끼는 모양이었다. 어느 날 문가가 채영이와 결혼을 하겠다고 하였을 때, 어머니는 제발 자기 생전에 얼른 성례를 하라고 도리어 재촉을 하였다. 그러나 그는 자기의 소망도 이 루기 전에 죽었다. 그 뒤로도 문가는 자주 왔지만 그의 입에서 결혼 말이 나오지는 않았다. 채영은 정조가 깨어진 것이니 기왕 이렇게 된 바에야 가 정이나 이루어 보려 하였다. 그러자 문가는 자기의 아내가 도무지 이혼을 웅락하지 않는다며, 그저 결혼은 형식에 지나지 않는 것이니 이대로 지내는 것이 도리어 날마다 새로운 사랑을 창출할 수가 있지 않느냐는 것이었다. 결혼은 인생의 무덤이라 했으니 그런 불행을 만들 필요가 없다는 것이었다. 그러다가 차츰 그가 집에 오는 발길이 뜸해지고, 그 대신에 한 달에 삼십 원씩 돈을 보내 주었다. 이렇게 되자 자포자기를 한 채영은 매음녀가 되어 지금까지 그 생활을 계속해 왔던 것이다. [/ADDED]"
피해가 적지 않아 집안이 요란하고 출근 문제까지 생긴 상황이 추가됨., 도적맞 은 뒤에 도적이야! 한들 무슨 소용이 있으랴. 아침에 들었는지 그 전날 밤에 들었는지도 모르는 도적을 이제 와서 야단을 한 대야 도적 이 나설 리 만무하였다.[ADDED] 그런 변을 당한 것이 처음도 처음이려니와 무엇 보다도 피해가 적지 않았으니 법석을 안 할 수도 없었다. 현금 백 원만 하 여도 보기에 따라서는 결코 적은 돈이 아니니 게다가 시계 양복 은잔 하 고 보면 결코 피해가 적다고 볼 수는 없었다. 집안은 요란하였다. 그러나 로군과 그의 아우들은 이미 학교에 간 뒤였다. 일도 딱하게 되기는 되었었다. 도적이 들어도 하필 로군의 부친의 방 이었다. 밖에 일이 있어 방을 비우자 공교롭게도 도적이었다. 다른 것은 고사하여 두고 단벌의 양복이 없어졌으니 제일 시급한 것이 출근 문제였 다. 의걸이를 열어 제치고 장 속을 들치고 벽장 속을 뒤진 대야 없어진 양 복이 생길 리 만무하였다. 아무리 소동을 일으켰으나 집안 사람은 한 사 람도 도적의 그럴 듯한 실마리를 종잡는 이 없었다. 아침에도 그 전날 밤 에도 이상스런 사람의 출입은 없었고 물론 집안 사람의 나들이도 없었 다. 방이래야 빤히 건너다 보이는 사랑방이니 잠시 비어두거나 안 비어 두거나 별다름은 없을 것이다. 그러나 현재 도적을 맞은 것을 어떻게 하 랴. 가방 속에든 돈을 쥐가 안 물어가고 벽에 걸린 양복이 제 발로 안 걸 어갔다면야 도적은 확실한 도적이다. 도적이라면 쥐도 마음대로 못 드나 드는 성벽 같은 가정에 예사로 침입하였으니 용하기도 하다. [/ADDED]
밤의 소리가 되어 여자의 애처로운 목소리로 들린다는 내용이 추가됨.," 그때 불시에 밖에서 급히 문을 두들기는 소리가 들려 왔다. ""여보세요, 여보세요 ──.[ADDED]"" 밤의 소리가 되어서 그런지 그 목소리는 한껏 처창(凄愴) 하였다. 처음에는 가랑잎을 지나가는 다람쥐 소리거니 하고 중은 다시 경서(經書) 를 대하려고 할 때에 이번에는 더 급하고 더 애처럽게 ""여보세요 여보세요."" 한다. 그 소리는 분명히 여자의 목소리였다. ""깊은 밤중에 이런 깊고 험한 산속에 있는 절에 요귀(妖鬼)가 아니면 들 어 올 사람이 없을 터인데."" 하고 놀라면서 문을 열어 젖히니 앗! 거기에는 머리를 산산히 풀어헤친 장 자부의 따님이 천만 뜻밖에 서 있었다. 그는 돌부처 같이 온 몸이 빳빳하게 굳어 지는 것을 깨달았다. 낭자(娘子)는 그 뒤부터 참대 밭에 들어가 참대를 꺾어다가 배를 만들어 가지고 밤이 되기를 기다려 집을 빠져 나와 꿈 같이 다녀간 그 젊은 도승의 뒤를 찾기에 애를 썼다. 염불 소리 들리는 곳 마다, 법당의 범종(梵鐘)이 울리는 곳 마다, 암자를 찾고 절간을 찾아서 동로 번쩍 서로 번쩍 가진 고생을 다하다가 오늘 저녁에야 이 아랫절 여승(女僧)에게서 태백사(太白寺)에 있다는 말을 듣고 밤늦게 이렇게 찾아온 것이었다. 그의 하얀 버선은 나무 뿌리에 걸켜서 산산히 찢어지고 옥색치마도 군데군 데 진흙이 묻었다. 그는 젊은 중을 보더니 미칠 듯이 기뻐하다가 다시 문을 닫는 바람에 땅 바 닥에 주저 앉아 긴긴 밤을 애처럽게 울며 지냈다. 그때 중도 마음이 가랑잎같이 흔들리었다. [/ADDED]"
인실과 인구의 꿈에 대한 대화와 인실의 배탈 및 설사로 인한 고통이 추가됨.," “우리 인실이는 화가가 되고 우리 인구는 시인이 되고……그러나 시인과 화가가 되면 밥을 먹고 살 수가 있어야지……” 하고 웃었다. 희철은 인실을 보고 “너 이 다음에 무엇이 되련?”[ADDED]하고 물으면 “대장, 칼을 찬 대장!” 하고 인 실은 응석을 부렸다. 다시 인구를 보고 “너는?” 하고 물으면 그 애는 “난 말 탄 대장이 좋아. 그리고 띄 띄운전 수도 되고……” “에라 이 놈이 겨우 띄 띄운 전수야?” “그럼 무엇이 좋아?” “문학박사가 좋지!” “문학박사가 뭔데?” “글 잘 하는 사람!” “응! 그래……” 이렇게 늘 대화를 하는 것이었다. 희철은 나이를 먹은 탓인지 아이들에게 재미를 붙였다. 그는 영국의 라프카초 헤론의 ‘사람은 어버이가 되므로써 완전한 하나의 사람이 된다.’ 하는 말을 참말이라고 생각하였다. 그는 옛날과 같이 방탕을 하거나 사치를 할 생각은 조금도 없고 그의 온갖 정성과 힘과 마음을 다하여 희생적으로 아이들을 위하여 일생을 살려고 하 였다. 여름이 지나고 가을이 왔다. 어느 날 희철은 아이들을 데리고 동물원 구경 을 갔다. 원숭이를 보고 코끼리를 보고 재미있게 놀았다. 그리고 과자를 먹 고 바나나를 먹으며 하루를 즐겁게 지내었다. 그러나 그 다음날 배탈이 났다. 인 실은 바나나를 너무 많이 먹은 탓에 배 탈이 났다. 설사를 하기 시작하여 배 아픔은 더욱 심해져 갔다. 하루에도 세 번 네 번 설사를 하고, 며칠이 지나서는 하루에도 십여차례씩이나 설사를 하였다. 그 밤톨같고 분덩이같이 토실토실한 인실이가 껍데기만 남고 눈이 십리나 들어갔다. 그 기운센 녀석이 픽픽 쓸어지곤 하였다. [/ADDED]"
어머니의 어려운 상황과 이에 대한 서글픈 감정이 추가됨.," “딱한 일이다.” 나는 혼자 중얼거리며 어머니의 정경을 생각해 보았다.[ADDED] 구차하기 싹이 없는 당숙의 집 웃방을 빌려 인제는 근력도 없어서 품팔이 같은 일은 물론이고 쉬운 일도 잘 못하시는 터이다 (요전의 편지에 당숙이 그 곳에서 살 수가 없어서 간도로 이사를 가려는데 이 봄에 가려다가 사정이 여의치 못하여 가을로 미루었다고, 그리하여 따라 갈래야 따라 갈 근력도 없고 그곳에 그대로 있자니 인제는 방 하나라도 얻어 들 곳이 없게 되었으니 어찌하면 좋단 말이냐. 암만해도 네가 나와야겠다는 의미의 말이 길게 써 있었다). ‘어찌 살아 나가시노?……더구나 이 앞으로…….’ 하고 생각할 때 앞길이 캄캄하다. 주림과 걱정에 견디다 못하여 두 팔로 두 푸릎을 얼싸안고 그 구긴 명주살같이 주름이 구깃구깃 잡힌 얼굴에 수심기 띤 흐린 눈으로 앞만 우두커니 바라다보고 계신 꼴을 그려볼 제 내가 그 옆에 섰다가 그 애쓰시는 꼴을 더 견디어 볼 수가 없는 듯 싶어, “어머니!” 하고 나는 거의 무의식적으로 이런 입속말을 내었다. 나는 그것이 무의식적이었음을 의실할 때, 갑자기 서러운 생각이 나서 눈물을 머금고 눈을 감았다. 언제까지든지 눈을 감고 지내고 싶었다. 이 아프고 침울한 기분 속에 끝까지 가라앉고 싶었다. 바깥은 4월 그믐의 푸른 하늘, 방안은 침울과 침울로 거듭 싼 병실. 무덤 같은 침울이 송장같은 사람 사람의 주위를 꽉 둘러싸고 말았다. 아 이 침울을 깨일 그 무엇이 없을까.[/ADDED]"
무명 청년이 리스트의 난곡을 기적적으로 연주하는 장면이 추가됨.," 어떠한 장면이 전개될 것인이를 제일 먼저 눈치 챈 이는 리스트였습니다. 다른 사람들의 시선도 모두 이 청년의 등으로 쏠렸습니다.[ADDED] 악성(樂聖) 리스트의 연주이 끝난 직후에, 아무도 모르는 일개의 무명 청 년은 대담스럽게도 피아노 앞에 앉았던 것입니다. 경이의 빛은 최초 리스트 이 피아노 앞에 앉던 때 이상으로 실내의 공기를 긴장시켰습니다. 대체 무엇을 연주하려는이? 청년의 두 손은 건반 위로 기적과도 같이 움직 였습니다. 기적! 그렇습니다. 이것은 참으로 기적 이상의 기적이었습니다. 바로 조금 전에 리스트 자신이 언명한 바와 같이 온 세계를 다 털어도 단 두 사람밖에는 연주할 이이 없다고 하던 그 난곡(難曲)을, 더구나 아직 발 표도 하지 않은 이 곡조를, 그 청년은 장난하듯이 타기 시작했습니다. “오오!” 이 같은 경탄의 소리는 누구보다도 먼저 리스트의 입에서 터져 나왔습니다. 그는 청년의 앞으로 이까이 이더니 청년의 손을 멈추게 한 후 이같이 말했 습니다. “신과 같은 청각입니다. 그대의 입신(入神)한 묘기에 힘입어 나의 전곡을 연주해 주기를 바랍니다. 다행히 그 초고이 여기 있으니, 읽기는 거북하겠 지만처음부터 끝까지 다 연주해 주시오.” 하면서 리스트는 자기 주머니에서 초고를 꺼내어 피아노 위에 펼쳐놓으며, “아마 퍽 알아보기 힘드시리다.” 하고 말했습니다. 사실상 작곡자 자신의 초고인만큼 알아보기에 대단히 곤 란한 모양이었습니다. 인쇄된 악보라도 이것이 보통 이상의 난곡이라면 단 번에 연주하기는 어려울 것이거늘, 그러나 이 청년은 아무 말 없이, 아무 주저하는 빛도 없이 처음페이지부터 타기 시작했습니다. [/ADDED]"
소년의 강인한 모습과 어머니와의 대화 내용이 추가됨.," 그러나 그 곁에 딱 버티고 서서, 노한 듯이 이편을 노려보는 소년을 맞보자 용감 무비한 무과총사(武科總使)도 주춤하고 발을 멈추었다. 나이는 열살이나 열한살.[ADDED] 딱 바라진 어깨에 작달막한 키 동글납작한 얼굴에 박혀 있는 조그만 입을 꼭 다물고 있는 그 모양은, 이것이 저 발아래 늘어 져 있는 창백한 송장의 아들인가 의심되리 만큼, 차돌같이 굳세고 단단한 감상을 던져 주었다. 더욱이 그 눈. 번개같은 광채를 발하고 거칢없이 이편을 쏘아 보는 그 소년의 눈에는 한 방울의 눈물 흔적도 없지 않은가! 주국은 이 눈의 광채에 정신이 송연하여 참아 마주 보지 못하고 고개를 돌렸다. ""범연한 아이가 아니다!"" 하는 생각이 그의 마음을 잡아 흔들었을 때, ""총사각하 오셨다 ──."" 하고 영인이 길게 뽑았다. ""예?"" 놀라 흙을 털고 일어나며 흐트러진 머리를 쓰다듬는 어미의 퉁퉁 부은 눈을 흘낏 쳐다보고 다시 주국에게로 시선을 돌리는 소년의 눈에는 갑자기 놀라 운 살기(殺氣)가 어린다. 주국은 한발 앞으로 가까이 가며 ""너희는 심히 나를 원망하겠지마는 네 아비를 죽인 것은 내가 아니라 군률 이다. 나도 그 죽은데 대하여서 깊이 가엾게 생각하노라."" 하고 되도록 부드러운 말씨로 동정의 듯을 나타내었다. 병사의 아내는, ""황공하옵니다. 지아비가 일찍 병들어 쾌치못하오나 집안이 고독하여, 이 번 습진에도 다른 사람을 대신 보내지 못하옵고 몸소 출진하였다가 이 변 을 당하니……."" 하며 미처 눈물이 앞을 가리어 말을 맺지 못하는 것을 소년은 억울한 듯이 흘겨보고, ""어머니는 물러 가오."" 하고 제법 어른처럼 호령한다. [/ADDED]"
"철호의 갈등, 불안한 마음, 그리고 주변 풍경의 묘사가 추가됨."," 그러나 네 살이 다 먹도록 기른 자식을 버리고 나오게 되니, 디디는 자국 자국이 학범이 원한의 눈물이 괴는 듯해서 차마 발이 떨어지지 않았다. “이놈, 짐승도 자식을 사랑하는데 ……. 이 도적 같은 놈아.”[ADDED] 머리 위에서 무엇이 꾸짖으면서 벼락을 내리는 듯할 때, 그는 알 수 없이 부르르 떨면서 발을 돌렸다. 그러나 학범을 찾아가자니 또 발이 떨어지지 않는다. 호떡을 사 주마 하고 업고 온 학범을 다시 그 무덤 속 같은데 데리 고 가서 굶길 일을 생각하니 진저리가 난다. 벌고 벌고 뼈가 빠지도록 고생하여도 열흘이면 절반을 더 굶는 자기 앞에서 굶겨 죽이는 것보다 나으리라 고 믿었다. 점잖은 집이요 자식 없는 집이니 길러 줄 줄 믿었다. 철호는 재 동 파출소 앞을 나오다가 파출소에 달아 떼어 빨간 전등을 볼 때 가슴이 섬 뜩하여서 발을 돌려 창덕궁을 향하고 걸었다. 아까까지 철호의 화려하고 부럽게 보이는 만호 장안이 갑자기 변하여 복마 전(伏魔殿)같이 보였다. 철호는 눈을 들어 모든 것을 두리번두리번 보았다. 크고 작은 건물들은 녹슨 백골을 저장한 마굴 같다. 총총한 전등은 유령의 험한 눈초리 같다. 들리는 소리 보이는 빛이 모두 도깨비판 같다. 그는 우 뚝 서서 눈을 딱 감고 모든 것을 보지 않으려고 하였다. 일주일 뒤였다. 출출 내리는 가을비는 황혼에도 멎지 않았다. 땅은 질척질척하다. 수정 알 을 이어 논 듯한 빗발 속에 꿈같이 보이는 전등불은 물 괸 땅에 어른히 비 치었다. 종로에는 야시꾼이 없어서 고요한데 벌건 전차의 내왕하는 소리만 처량하다. [/ADDED]"
소변 중 기차 연결 부위에서 이상한 소리를 듣고 공포를 느끼는 장면이 추가됨.," 소변을 누어 보는 것도 좋겠다. 달리는 기차 위로부터 떨어지는 소변은 가 루눈처럼 산산이 흩어져, 그것은 땅바닥에 가닿지도 못할 것이다.[ADDED] 이때 나의 등 뒤에서 차량과 차량과의 접속해 있는 부분의 복잡한 기계를 만지작거리는 사람이 있다. 차장일 테지. 그렇다 하더라도 익숙한 손짓이다. 나는 소변을 보면서 귀찮은 일은 그만 잊어버리기로 했다. 언제까지나 무엇을 저렇게 만지작거리는 것일까. 고장이 난 것일까. 그런 일이 있어서야 어디 되겠는가. 그렇더라도 너무 시간이 길다. 나는 더 참을 수가 없다. 돌아다보기로 하자. 아니 이거 아무도 없구나. 가느다란 공기 속에서 그전처럼 철과 철이 광명단(光明丹)을 가운데 끼고 맞부딪고 있다. 그리고 슬픈 소리를 내고 있다. 나의 소변은 어이없게 끝나 버렸다. 이젠 이 이 중(二重) ― 이부(二部)로 이루어진 음향에 익숙해져야 한다. 나는 먼 곳을 바라다보기로 했다. 거기엔 경치랄 것이 없다. 모든 것을 삼켜 버린 방대한 살기가 어디까지나 펼쳐져 있다. 저 안개같이 보이는 것은 실은 고열의 증기일 것이 분명하다. 이 무슨 바 닥 없는 막대한 어둠일까. 들판도 삼켜졌다. 산도 풀과 나무를 짊어진 채 삼켜져 버렸다. 그리고 공 기도, 보아하니 그것은 평면처럼 얄팍한 것 같기도 하다. 그것은 입체가 없기 때문이다. 그것은 이미 헤아릴 수 없는 심원한 거리를 그득히 담고 있다. 그 심원한 거리 속에는 오직 공포가 있을 따름이다. 반짝이지 않는 별처럼 나의 몸은 오무러들면서 깜박거리고 있었다. 이미 이것은 눈물과 같은 희미한 호흡일 수밖에 없다. [/ADDED]"
"한국 영화 제작의 어려움과 실패 요인, 그리고 감독의 중요성이 추가됨."," 지금까지의 제작자들의 역량에 비하여 그 우열을 여기서 가릴 수는 없으나 앞으로 우리나라 영화의 희망을 걸머지고 있는 사람의 하나다. 이분들만으로서도 한국 영화는 충분한 일을 할 수 있으나 더 발전하기 위 해서는 수많은 좋은 제작자가 요청된다.[ADDED] 대개 한 작품에 실패하면 다음 작품을 제작할 자력(資力)이 없어서 그대로 멈추는 일이 한두 가지 예가 아니다. 적자를 내지 않는다는 법은 없고 한국 처럼 시장이 좁아서는 영화 제작은 사업 중에서도 큰 모험이며 여기에는 문 화와 예술적인 도덕도 절대 필요하다. 이러한 것을 겸유(兼有)해 가며 ‘사 업이라는 이름으로서의 영화예술’을 한다는 것은 용이한 일이 못된다. 지금까지의 제작자의 실패는 과세(課稅)에 있었다고 돌리고이제부터는 재 출발을 하여야만 지금까지의 제작자는 그 성과를 바랄 수 있을 것이다. 단순한 사업도 아니고 예술도 아닌 영화 제작은 특수한 사업임엔 틀림이 없다. 그래서 아무나 그 제작에 손을 뻗치지 못했다. 허나 중대한 난관인 결손이라는 것을 모면할 수 있다는 징조가 생길 오늘 날 자신 있는 자는 제작자로서 많이 나타나기를 바라는 사람은 나 혼자가 아니다. 감독의 문제 영화감독은 영화의 근본적인 것을 터치하고 있다. 제작자가 계획하면 감독 의 손에 의하여 작품의 질과 수준이 결정된다. 지금 제일선에는 안종화, 전창근 씨 등이 있다. 이들은 과거에 있어서 좋은 작품을 많이 감독했다. 허나 큰 시간 공백이 이들을 지배하고 있으며 기술 면뿐만이 아니라 사고와 독창성을 다루는 영 화에 있어서 과거의 힘은 소용없는 것이 되기 쉬운 시대가 되었다. 낡아 빠 진 수법이나 연출방법엔 아마 누구 하나 보러 가는 사람은 없을 것이다. [/ADDED]"
매와 꿩의 추격전과 매의 사냥 방식에 대한 상세한 묘사가 추가됨., 까르릉 은방울소리와 한가지로 매는 공중으로 떠오른다. 여기서부터 매와 꿩 사이에 맹렬히 쫓고 쫓기는 경쟁이 시작된다.[ADDED] 꿩은 산을 날아 넘어갈 때는 높이 날지 아니하고 얕이 떠서 스쳐 넘 어간다. 뒤쫓던 매는 그와 반대로 산꼭대기에서는 수백길 높이 공중으로 솟아 올라가서 꿩의 거취를 살핀다. 그러한 뒤에 다시 꿩을 향하여 쏜살같이 내려 쏟친다. 뒤로 따르던 몰이꾼들은 매만 치어다보며 달려 따라간다. 그들의 달음질은 매에 지지 아니하게 빠르다. 나무며 돌이며 골짝을 분별치 아니하고 매를 따라 달린다. 매의 그림자는 절대로 놓쳐서 아니 된다. 이편 매 방울소리에 이미 한풀 꺾인 꿩을 살같이 등 뒤에서 쫓는 매를 피하려고 평지에 내려와서는 두 발로 기기를 시작한다. 꿩은 나는 것보 다 기는 편이 더 빠르다. 그곳에 마을이 있고 인가가 있으면 꿩은 아무데고 올타리 밑이나 부 엌 같은 곳으로 들어가서 몸을 숨긴다. 그러면 매는 근처의 나무 위에 올라앉아 달 안지 못하게 지키며 사람들이 달려오기를 기다린다. 그러나 이것은 예외다. 대개는 한동안 쫓기다가 매의 발톱에 엉키고 만다. 이 매가 꿩을 엉키는 찰나야말로 통쾌하다. 외수 없이 겨냥을 댄 매의 발톱이 살살 기는 꿩의 뒤통수로 콱 움키며 나랫 죽지는 옆구리를 후려갈긴다. 그리고 이어 날카로운 부리는 꿩의 두 눈을 찍어버린다. 이렇게 되면 꿩은 바르르 떨고 나자빠져버린다. 매는 사냥 나가기 전 이틀 쯤은 꼬박 굶기는 법이다. 굶기지 아니하면 꿩을 보아도 쫓지 아니한다. [/ADDED]
"인준이가 필호를 뒤쫓아나가 설명을 요구하고, 필호를 공격해 잠시 동안 실신시키는 내용이 추가됨.",필호가 가까이 오는 동안 인준이의 심장 고동은 가속도로 높아 갔다. “서 선생님!” “?”[ADDED] “잠깐 저 밖으로 나가십시다.” 인준 이는 대답 없이 필호의 뒤를 따라 나갔다. “선생님” “?” “설명해 주십시오.” “?” “무론 미세스 매켄지일 것입니다. 선생님의 지휘일 게입니다. 지금 미세스 매켄지는 어디쯤 있겠읍니까?” “….” “선생님 제 마음을 양해해 주세요. 저는 차마 선생님 어깨에 제 손을 얹을 수 없습니다. 그러나 선생님이 국법을 어기시면 할 수 없습니다. 이번 일도 무론 선생님의 지휘로써 전 경찰력이 LC당에게로 모인 잠깐의 틈을 이용해 서 미세스 매켄지가 한 일로 봅니다. 선생님께서 미세스 매켄지의 있는 곳 만 가르쳐 주시면 저는 매켄지 부인을 개인적으로 방문해서 그 공채를 도로 달래다가 바치고 범인은 놓쳐 버렸다고 보고할 생각입니다. 제 마음을 양해해 주세요.” 인준 이는 괴로웠다. 이 호의를 무시한다는 것은 너무 몰인정한 일이다. 그 러나 자기의 받은 사명을 또한 어찌 버리랴. 의리와 인정 ─ 이 틈에 끼여서 잠시를 인준 이는 머리를 푹 수그리고 있었 다. 그러나 드디어 인준 이는 결심하였다. 몰래 오른손으로써 필호의 옆구리를 꽤 힘 있게 질렀다. 필호는 푹 그 자리에 넘어졌다. 필호가 인제 깨어나려면 적어도 이삼 분. 그동안 인준 이는 몸을 피하여 미 스 영과 약속한 곳으로 달려가서 이후에 취할 길을 강구하기로 하였다. 필호의 넘어지는 것을 보면서 인준 이는 몸을 날려서 경찰서 밖으로 뛰쳐나 왔다. [/ADDED]
어머니의 승인을 얻기 위해 노력하는 내용이 추가됨.," 어머니에게 저희의 관계를 승인시키기에 얼마나 애가 쓰였는가. 집과 인연 을 끊듯이 한 시형이의 차입을 대고, 보석운동을 하느라고 얼마나 발이 닳 도록 뛰어다니고, 뼈가 시그 러지도록 일을 하였는가.[ADDED] 그 때문에 직업에도 나서보았다. 재판소, 변호사, 형무소로 통하는 길을 미친 년처럼 쫓아도 다 녔다. 그는 가슴속으로 맑고도 숭고한 쾌감을 포근히 느껴보면서 침대에서 낯을 들고 시계를 백에 챙겨 넣은 뒤 방을 나왔다. 내일, 내일 저녁이면, 그러한 정성이 하나의 보답을 받는다…… 밖은 벌써 땅거미가 꺼멓게 기어들고 있었다. 아직도 채 식지 않은 공기가 바람에 불리어서 훈훈하게 움직인다. 그러나 땀발이 잡히려던 피부엔 넓은 언덕에서 흔들리는 저녁 바람은 선뜩하였다. 북아현정 쪽으로 푸른 주택지 를 잠시 바라보고 섰었으나, 오랫동안의 습관으로 거리 위에 나서면 그는 늘 바쁜 사람처럼 종종걸음으로 서두른다. 감영 앞, 종로, 인사동 이렇게 세 군데서나 차를 바꾸어 타는 것도, 어쩐지 분주한 듯이 서둘러대고 싶은 마음에 합당한 것 같아서, 오늘 저녁의 그에게는 다시없는 가벼운 흥분으로 즐겁게 느껴지는 것이다. 화동 골목까지 치마폭에서 휘파람 소리가 날 지경 으로 활개를 치며 걸어 올라간다. 어머니보고도 같이 가시자고 말해보리라. 처음엔 믿음직 못하다고 한사코 나무랐으나, 그런 것 때문에 이 년 만에 돌아오는 그를 대견하게 맞아주지 못할 것이 무엇인가. 인제 누가 뭐래도 장래의 사위가 아닌가. 어머니도 요 즘엔 은근히 기다리고 계셨다. 같이 가시자면 기뻐하실 것이다. 나오는 당 자의 기쁨은 말할 것도 없을 게구…… 저의 집 대문을 들어설 땐 콧노래까지 흘얼거리고 있었다. [/ADDED]"
준호와 윤석이 음식을 사먹으러 가는 도중에 대화를 나누는 장면이 추가됨.,"“너 배 안 고프니?” 뒤따르던 윤석이 그렇게 묻는다.[ADDED] “아니! ……” 준호는 얼른 그러면서 고개까지 젓다가 몇 걸음 더 걷더니 “너 참 무어 사 먹어라!” 하고 윤석을 돌려다본다. “나두 배 안 고파!” “돈 주께 사 먹어라. 나 여기서 기댈 리구 있으께……” “나두 돈 있단다. 그래두……” “네 돈은 애껴두구 말야!” “너이랑 겉이 가 사먹으문?” “난 먹구푸잖아!” “………” 윤석은 이 조그마한 귀골(貴骨)이 도무지 딱해 못했다. 두 갈랫길에 이르렀다. 객사(客舍)로 가는 길과 성을 넘어서 학교로 갈 수 있는 갈림길이었다. 협률사는 객사마당에서 놀았다. 협률사에서는 벌써 취 군 부는 호적소리가 마음 달뜨게 울려온다. “넌 그럼……” 윤석이 잠깐 망설이다 “협률산 아직두 있어예지 시작헌깐 말야, 천천히 가두 헌깐 말야…… 학 교루 가서 기댈 리구 있어 응?” “무어 사 먹으러 가니?” “응 아니!” “사먹구 오느라?” “그래. 내 얼른 댕겨가께 먼첨 가 있어!” “곧 오니?” “응 곧 가께.” 윤석은 돌아서서 도로 난장마당을 향해 반달음질을 친다. 준호는 그 등 뒤에다 대고 “얼른 댕겨오너라?” “그래애! …… 가 우물 옆에서 기댈 리구 있어?” “돈 정말 가졌니?” “걱정 마라!” “모자라믄 더 가지고 가거라?” “안 모자라!” 준호는 메때리고 저도 따라가고 싶은 마음이야 꿀 안 같았다. 가뜩이나 황혼이라 우거진 고목 그림자들만 칙칙하고 인기척 없는 학교 경 내는 발을 들여놓기가 무싯하였다. 숙직실로 소사실로 한바탕 돌아보았다. [/ADDED]"
