summary,text
문오가 미례를 구하게 된 운명적 상황을 깨닫는 내용이 추가됨.," 이제는 거의 병적 악마적 생각에 잠기면서 문오는 미례와의 약속의 장소로 걸음을 빨리 하였다. 그 으늑한 차점은 거리에서 동이 뜨다.[ADDED] 수다스럽지 않은 숨은 그곳에서 문오는 가끔 미례와 만나는 처지였다. 주일에 한 번씩 요리를 먹으러 거리의 식당에 나타나듯 주일에 며칠씩을 미례를 보러 차점에 이르는 것이었다. 거리의 수많은 사람들 속에서 왜 하필 미례는 나를, 나는 미례를 피차의 반쪽으로 구하게 되었을까. 그것은 일원적 통일의 길이 아니요, 도리어 문란의 길이요, 가시덤불의 괴롬인 것을. 어지러운 거리를 어지러운 사랑을 맞으러 걸어가는 자신의 꼴에 문오는 문득 운명적 인간의 꼴을 본 듯 느꼈다. “유도해 보신 일 있어요.” “호신술을 배우겠단 말요.” 문오는 미례의 낮은 어조를 주의하였다. “사람이 목을 눌리우고 몇 분 동안이나 참을 수 있나 해서요.” “글쎄. 배암은 죽었다도 피어난다더구만.” “그럼 사람의 목숨도 배암만큼 질긴 셈이군요. 저는 목을 눌리우고 오분 동안이나─완전히 담배 한 개 탈 동안─참았으니 말예요.” 문오는 놀라 미례를 찬찬히 바라보았다. “목에 멍이 조금 들었을 뿐이지 생명에는 별 이상 없었으니까요.” 미례의 목덜미에 남겨진 손가락 자국만 한 푸른 멍이 문오의 마음을 아프게 하였다. 자기 때문에 받는 미례의 수난이 최근에 와서 더욱 심함을 알고 마음이 말할 수 없이 슬프다. 불안정한 삼각형의 위협이 다시 한 번 마음을 스친다. 삼각이 일원으로 통일되려면 개중의 하나가 권리를 버려야 할 것임을, 세 개의 뜻이 균등하니 대체 어떤 해결을 지어야 옳을 것인가. [/ADDED]"
내가 산속에서 본 것이 곰이라고 생각하고 처가로 달려가 자랑하는 내용이 추가됨., 나는 다리 아픈 것도 잊어버리고 걸음을 바삐하는데 바람결에 이상스러운 소리가 들립니다. 이때 나의 신경은 긴장하였습니다.[ADDED] 나는 발을 멈추고 가 만히 섰읍니다. 그 소리는 확실히 장바 두어 커리나 나가서 저편 산속에서 납니다. 그러나 벌써 풀문이 막혀서 무엇인지 잘 보이지도 않고 응얼응얼하 는 것이 무슨 소린지? 그리고 나뭇가지를 뚝뚝 꺾는 것은 산짐승 같았읍니 다. “저것이 곰이나 아닌가?” 나는 생각하였지요. 그렇게 생각하니 어찌 무서운지 단꺼번에 뛰어서 처가로 갔읍니다. 장인께서는 밭으로 나가시고 장모만 집에서 베를 짭니다. 장모께서는 내가 마당에 들어서는 것을 보시더 니 말코를 벗어 놓고 베틀에서 내려서 엿감주 한 사발을 떠다 줍디다. 나는 단숨에 들이켰읍니다. “어 ─ 달아. 나는 오늘 오다가 곰을 보았어요.” 나는 가장 큰 자랑거리나 있는 듯이 흐그럽게 말했읍니다. 그리고 마루에 앉았읍니다. “응! 무얼……. 곰을…… 아이 끔찍해라! 어디서 보았누?” 베틀에 앉으려던 장모는 놀라운 안색으로 나를 봅니다. “바로 이 앞산 모퉁이에서!” 나는 손을 들어 가리켰읍니다. “아! 저런 ─. 그려 사람을 보고 가만히 있어?” 장모는 더욱 놀랐읍니다. 나는 대답이 구구하였습니다. 곰인지 호랑인지 무슨 소리만 듣고 보지도 못한 것을 본 체한 것이 이제 거짓말로 탄로되게 되니 그윽이 부끄럽기도 하고 무슨 큰말이나 한 체하던 용기조차 꺾어졌읍 니다. “무서워서 보지도 못하고 뛰어왔읍니다.” “나는 또 보았다구! 그럼 곰인 줄은 어찌 알았나?” 장모는 빙긋이 웃습니다. 문제는 더욱 빡빡하게 되었읍니다. [/ADDED]
자신과 김을 비교하며 자신이 혼자 편한 삶을 선택하는 것을 부끄러워하는 내용이 추가됨., 그의 취한 생각은 오락가락하였다. 스스로 우러나오는 계급 감정으로 김의 생활에 일종의 반감도 일어나거니와 부러운 생각도 스르르 머리를 들었다.[ADDED] 소학교 시절의 성적은 김보다 자기가 나았던 것이다. 자기도 파산의 비운에 만 빠지지 않고 김처럼 전문학교까지 마쳤더면 지금은 상당한 자리에서 상 당한 생활을 하였을 것이다. 이런 생각이 그의 머리를 흔드는 때 그의 눈앞 에는 어떤 중류 가정의 생활이 희미하게 떠올랐다. “허허 미친놈이로군.” 하고 그는 그 얼없는 생각을 웃어 버리려고 하였었다. 그런 생각이나마 하 는 것은 여러 동무를 배반하는 것같이 부끄러웠다. 자기 홀로 편안한 생활 을 하려는 것은 무슨 죄악같이 느껴졌다. 친하던 모든 친구들을 차 버리고 홀로 배나 부르면 무슨 소용이 있으랴? 자기 손에 돈만 들어온다면 처지를 같이한 천하 사람들과 나누고 싶었다. 여러 가지 생각에 골몰한 그의 발은 기계적으로 회관문 앞가지 이르렀다. 그는 대문 안에 발을 들여놓으려다가 호주머니 속에 있는 십 환짜리를 다시 만져 보았다. 그것은 여러 사람에게 들키는 날이면 그 자리에서 없어질 것이다. 그는 아까운 생각이 스르르 들 었다. ‘어떤 밥집에 맡겨 두고 혼자 다녀…….’ 하고 다시 돌아서려 하였으나 발이 떨어지지 않았다. 어깨가 축 처지고 낯 빛이 해쓱한 동무들이 눈앞에서 알찐거렸다. ‘내 손에 돈만 들어와 봐라. 구차한 사람을 다 주지.’ 하고 아까까지도 뇌이든 자기의 생각이 다시 떠올랐다. 그는 스스로 부끄러 움을 금할 수 없었다. 여러 해 쪼들린 생활에 인색하여지는 자기의 마음이 미웁고도 슬펐다. [/ADDED]
창호가 안방에서 기다리다가 산모의 신음 소리에 놀라며 안방으로 뛰어가는 내용이 추가됨.," 창호는 다시 건넌방으로 와서 여러 가지로 공상을 하였다. 하룻날의 긴 것 을 창호는 처음으로 맛본 듯하였다.[ADDED] 담배를 피워 물고 안방에 다만 귀를 기 울이고, 앉았을 때에, 안방에서 “모기장을 거두.” 하고 수군거리는 말소 리가 들린다. 한참이나 수선수선하더니, 아내의 몹시 신음하는 소리가 가늘 게 들린다. 그러한 소리가 연해 들린다……. 자주 계속하여 들린다. 창호는 곧 뛰어갈까 하다가 어쩐 일인지 무시무시한 생각이 나서 그대로 책상 앞에 앉았다. 안방에서 아무 소리도 없이 온 방이 긴장한 듯하였다. 안방에서 흘러나오 는 산파와 늙은이의 숨소리조차 힘없이 들린다. 그곳에서 흘러나오는 긴장 한 기운이 전파와 같이 창호의 가슴에 감응되는 듯하였다. 이러한 엄숙하고 긴장한 기운이 잠깐 계속하더니, “응아.” 하는 소리가 이 모든 긴장과 엄숙을 깨뜨리고 건넌방으로부터 흘러왔다. 창호는 어떠한 악한 꿈을 번쩍 깨인 것처럼 마음이 풀리고 가슴이 뛴다. 바삐 안방으로 뛰어갔다. 뛰어 들어가려 할 때에 산파는 아직 들어오지 말 라 한다. 그리하여 그는 마루에서 한참 기다리다가 안방으로 들어갔다. 방 안의 어스름한 전등불 아래에 벌어진 광경은 무엇이라 형언할 수 없다. 둘 둘 말아떼어 피 묻은 지저귀, 혈색을 잃고 가만히 누워 있는 산모, 사람같 이 보이지 않는 발가숭이, 코를 찌르는 비린내, 모두가 처참한 광경이었다. 만일 그때에 새로운 생명 하나가 그 자리에 없다 하면, 이것은 완전히 지옥 의 한 형벌하는 장소를 그대로 내어 보이는 것이다 하였다. [/ADDED]"
"준구가 의사 친구의 연애 이야기를 원고료를 받아 썼지만, 소설의 진정성을 느끼지 못하는 내용이 추가됨.","준구한테 이런 입빠른 소리를 잘하는 젊은 의사 친구가 있었다. 외과의사 여서 성격도 걸걸하고 말을 해도 수술하듯 척척 해치우는 패다.[ADDED] 의사치고는 문학 방면의 독서를 많이 하는 축이기도 했다. “A란 여자가 있다. 이쁘다. B란 남자가 있다. 남자 눈에는 여자가 이뻐 보 인다. 여자 눈에는 남자가 또 늠름해 보인다. 으레 그럴 테지. 그래야 연애 가 되지 않겠어요. 차를 마셨다. 극장엘 갔다. 그러나 헤어졌다―선생님, 그래 그랬으니 어쩌란 말이죠?” “그저 그렇단 말이지.” “그럼 그런 게 소설입니까?” “그런 게 인생이지.” 술좌석이었었다. 준구는 그러고 웃고 말았었지만 취중에서도 찔리었다. 그 달 호에 그는 그런 이야기를 억지로 하나 엮어서 몇 푼의 원고료와 바꾸어 썼던 것이다. 얼굴이 뜨거웠다. 문학 권외 사람들로부터 그런 소리를 듣는 것이 그 날이 처음은 아니었지만, 그날 밤 집에 돌아와서는 정말 정신을 바 짝 차려야겠다는 생각이었었다. 그러면 그럴수록에 더욱 소설은 씌어지지 않았다. 모두가 시시하게 여겨지 기만한다. 연애도, 결혼도, 실연도, 미인도, 어느 잡지를 들추든지 모두가 비슷비슷한 인물이요 성격이요 사건이었다. 이름도 장소도 대개는 비슷했 다. 이야기 줄거리란 것도 그저 대개가 만났다 헤졌다의 되풀이였고 장소도 다방 아니면 극장, 끽해야 덕수궁 창92조2천3백37억2천36만8천5백47.77원에, 주고받는 대화란 것도 이 소설 대화와 저 소설 대화를 바꾸어놔도 그만이었을 것이다. 사실인지 어떤지는 몰라도 어떤 대중지에서 인쇄소의 잘못으로 이십여 행 이 섞바뀌었는데도 교정을 보면서도 몰랐지만 그 후 작자들을 만났어도 아무 말이 없더라는 것이다.[/ADDED]"
노동시장의 아득한 상황에 대한 묘사가 추가됨.,"양성해서 부리자고 고주파(高周波) 중공업이 2백 명의 선반공을 뽑는데 지원서를 들인 1만 명, 거기에나마도 참여를 못하는 사람들이다. 금광으로 부자가 되는 사람이 허구많아야 그들에게는 전설과 같이 아득하다.[ADDED] 일임(日賃)이 부쩍 1원씩이나 해도 손이 모자라 쩔쩔 매는 북조선의 노동시장도 그들의 세계는 아니다. 신문 잡지사는 구제기관이 아니란다. 진리다! 미상불 80명의 늡늡장병이 머리를 싸고 들이밀어도 꼬옥 가까운 놈으로 예정한 셋만 뽑아 옆집에서도 그 진리를 행동하더라. 철도국이 기술자가 모자라게 두통을 해도 그들에게는 화중지병(畵中之餠)이다. 고관의 의자는커녕 면서기도 꼭꼭 찼다. 또 감불생심(敢不生心)이기도 하거니와…… 어디로 머리를 두르고 갈 곳은 없는데 저녁때도 아침처럼 가난만 하다. 게다가 폐는 자꾸만 더 썩어들어가고…… 그래도 직업을 얻자고 ‘현일’이 옛 학교를 찾아갔더니 빈대머리는 이 기회에 전업을 하란다.(누가 구두직공인가?) 구렁이를 잡아먹자고 구멍을 지키고 앉았는 ‘도영’ 그는 열이 내리라고 지렁이를 생으로 집어삼키고서 피를 쏟지 않더냐??쥐덫에 친 쥐의 철학을 배워서…… 가난을 팔아먹는 기능밖에는 아무것도 못 가졌다던 이상, 그러므로 그는 자살을 하면 제 시(屍)가 며칠 만에 상하기 시작하는지 그것을 골똘히 연구하기가 차라리 재미있었을는지도 모른다. 체중이 12관 미만이면 낙방이 되는 줄을, 그런데 제 체중이 약 12관 미만이어서 낙방에 자신이 생기자, 그다지도 부대끼던 순사시험을 마침내 치를 테라고 그의 악처에게 쏘아붙이던 ‘건넌방 김’ 그는, 이튿날 버젓하게 낙방이 되어가지고 돌아왔으렷다? 고 방정맞은 계집년한테 얼마나 또 가시 같은 구박을 받았을꼬? 거울에 비쳐 보이던 그 방 중에서 제일 보배인 단벌양복은 분명코 그날 전당포 출입을 하고라야 말았을 것이다.[/ADDED]"
유희를 찾아 발명하는 아해들의 광경에 눈시울이 적셔지는 내용이 추가됨.," 그렇다. 유희 안는 아해란 있을 수 없다.[ADDED] 유희를 주장한다. 유희를 요구한 다. 아무래도 살길 없는 죽음(우리는 이래도 역시 아해랄 수 있는가?). 이윽고 그들은 발명한다. 장난감 없어도 놀 수 있는 방법을. 두 손을 앞으로 쭉 뻗기도 하며 뛰돌아다니기도 하며 한곳에 버티고 서서 몸을 뒤틀기도 하며 이것은 전혀 율동적이 아니며 그저 척해 보는 것이다. 그리고 어느 품사에서도 소속치 안는 기묘한 아우성을 지르면서 거의 자신 들을 동댕이치듯 떠들어 댔다. 가엾게도 볼수록 엉터리다. 이것도 유희인가, 이래도 재미있는가 ─ 이렇게 광적이고도 천격(賤格)인 광경에 적이 눈시울을 적셨다. 나는 이 불쌍한 소란 옆에서 정신을 잃었다. 암만 기다려도 아해들은 이 어처구니없는 유희를 그만두지 안는다. 어럽 쇼, 이러다가 이 아해들은 참으로 미쳐 버리지나 안을까. 어디서나 권태로 워서 안절부절못한다는 것은 치명적인 부상이라기보다도 인간에겐 더욱 치 명적인 것만 같다. 현재 내 자신을 보라. 나는 혹 내부에서 이미 구원될 수 없을 정도로 미쳐 버리지 안았다고 누가 나를 보증하겠는가? 내게서 이미 불쾌한 감정이 뭉게뭉게 일어났다. 이 우주의 오점보다도 더욱 밉살스런 불행한 아해들이 태어났다는 것을 나 는 저주한다. 허나 그러는 중에 이 기괴한 유희에도 이만 싫증이 난 것이겠지 ─ 고요히 실망하고 만 그들은 아무런 동기도 목적도 없는 것만 같다. 도무지 분명치 못한 작태로 그 근방을 방황하고 있었다. [/ADDED]"
평론가의 독선적 탓을 비판하며 작가의 창작과정과 지식계급의 영향을 논하는 내용이 추가됨., 평론가의 한 사람이 자기 혼자 왜곡된 휴머니즘을 떠돌고 작가에게 휴머니 즘에 의거한 작품을 만들지 않는다고 작가의 교양이 부족한 탓이라고 쓴 것 을 본 일이 있다. 그러나 교양 있는 평가 자신 휴머니즘을 작품 속에서 구 현하기 위하여는 어떻게 하여야 한다는 구체적인 방향을 토구(討究)해 본 적이 없었을 뿐 아니라 도대체 씨의 논지가 조석으로 변하는 탓에 어느 것 을 믿어야 할른지 갈피조차 잡을 수 없었다.[ADDED] 지식계급의 포즈문제 혹은 소 시민 지식인에 대한 정책으로서의 휴머니즘을 제창하면서 그것이 창작방법 으로 연결되기에는 여하한 굴절을 통하는가 까지도 명시하지 못하고 헛되이 작품이 없다고 탓하는 것은 공허한 독선주의다. 하기는 휴머니즘을 리얼리 즘에다 갖다 붙여놓기 위하여 기계적인 시험을 한 결과 낙천적 리얼리즘이 라는 기이한 것을 만들어 논 사람도 있기는 하지만 언제 어느 배에 실려서 어디에 가 닿을는지 알 수 없는 이 같은 불성의(不誠意)한 작가에게 마이동 풍이 되는 것은 결코 작가의 잘못만도 아닐 것이다. 그러므로 필자는 지금 전기의 모든 일탈과 정체의 원인과 근거를 작가의 창작과정의 관찰 속에서 살펴보려고 한다. 작가의 창작태도가 이완한 중요 한 원인을 외적인 조선에서 살펴보아 불충분을 느낀 우리는 우리들의 창작 과정을 세심히 조사하여 우리들의 일탈의 근거를 적발해 보려고 하는 것이 다. 리얼리스트로 자처한 우리들이 창작과정에서 혹은 아이디얼리스트적인 과 오를 범하지는 아니하였는가. 그리고 이런 것이 있다면 그것은 무엇에 기인되어서인가. 우리가 우리들이 장구한 시일 동안의 창작태도의 내적 과정을 한 번 돌이켜 생각해 본다면 우리는 실로 의외의 결론을 가지게 됨에 놀라지 않을 수 없을 것이다. 우리들은 리얼리스트라고 하면서 사실은 다분히 아이 디얼리즘의 침범을 받아왔으며 이것은 실로 우리들이 가지고 있는 철학적 사상적 진리에 대한 지극히 공식적인 파악에 의하여 발생하였던 것이다. [/ADDED]
"대관원에서 호의적인 분위기를 느꼈지만, 실제로는 잘못된 사람이라는 것을 알게 되는 내용이 추가됨.","사실 그것은 맹목적 호의였어요. 아마 생각건대 대관원에서 만나던 그날 “여기 있는 사람들은 지전 뭉치로 우리의 몸뚱이를 사려는 사람들은 아니 다.”[ADDED]하는 막연한 의식이 그들한테 호의를 갖게 한 첫 조건이었고, 시퍼런 지전장을 내노라고 흔들고 다니는 그런 유의 손님에게서 받아 싸두었던 반 감이 “이 사람들은 우리 편이거니…”하는 생각이 막연한 호의를 갖게 한 것이 아니었던가 해요. 장구채나 잡고 사내라면 상판대기도 보기 싫으면서 도 먹고살기 위해서 놀음판에 나가서는 그저 배싯배싯 남자들의 손아귀에서 빠져보려고 애쓰는 계집들의 손등이나 어루만지고 있는 기름기만 지르르 흐 르는 놈팡이들만 보아온 나의 눈에 그네들이 퍽도 인상깊게 보였던 것 같아 요. 그 쾌활이… 그… 무엇보다도 나는 그의 유황불 같은 눈이 좋았어요. 그리고 그 씩씩한, 오 랫동안 그런 속에서 고난을 겪었으면서도 조금도 그 기개가 꺾여 보이지 않 는 그를 볼 때 막연히나마 이 사람은 가엾은 사람을 위해서 일하는 사람이 라는 인식과 또 이후로는 우리 같은 사람을 위해서 일할 사람이리라 ─ 하 는 막연은 하면서도 어딘지 진실성이 있는 것 같은 생각에 나는 사로잡혔던 것인가 해요. ─ 그러나 나는 그가 어떤 사람이라는 것을 알았어요. 아니, 그 전에 막연 하던 것을 뜻하지 못한 사람이 와서 귀띔해주겠죠. 그것은 참 뜻하지 못한 사람이었어요. 아따, 그렇게도 급하시우? K란 이가 한 번 찾아와서 그와 가까이하는 것이 좋지 못하다는 핑계를 합디 다. 그 EUR2 그는 나쁜 사상을 가진 까닭이라고 합디다. K는 또 이렇게 말하겠죠.[/ADDED]"
한 나라가 150년이 지나면 정체가 되고 긴장이 풀려서 다양한 사건이 발생한다는 내용이 추가됨.," 한 국가가 서서 일백오십 년이나 지나면 그때는 모든 것이 다 정체가 되고 건국 초의 긴장도 풀려서 태평 시대다운 사건이 많이 생겨 나는 것이다. 개루왕의 망령 때문에 생겨 난 한 개 비극도 건국의 긴장이 풀리기 때문에 생겨 난 것이다.[ADDED] 이 개루왕이 즉위한 지 얼마 지나지 않은 어떤 해 가을이었다. 벌에는 오곡이 무르익고 백성들은 배를 두드리며 이 성대를 축하하는 어떤 즐거운 가을날 백제 서울 어떤 한가한 모퉁이에 노파 서넛이 앉아서 서로 쓸데없는 이야기를 주고받고 한다. 사실 아무 모에도 쓸데가 없는 한담들이었다. 누가 계집애만 다섯째 낳고 누가 시집을 가고 뉘집 며 느리가 어떻고 뉘집 과 부가 어떻고 말하자면 이런 노파들이 모여 앉으면 저절로 입에서 흘러나오는 부질없는 이야기들이었다. 한참 서로 이런 부질없는 이야기들만 하다가 한 노파가 맞은편을 바라보 고, 눈을 한 번 질긋 하고 다른 노파들에게 무슨 눈짓을 한다. 다른 노파들은 이 노파가 본 곳을 일제히 돌아보았다. 웬 한 젊은 여인이 지나가는 것이었다. 그 젊은 여인은 노파들과도 면식이 있는 모양으로써 노파들한테 미소를 하며 인사를 던졌다. ""아지먼네들 안녕합서요?"" ""응 어디 가는 길인가?"" ""잠깐 마실 갔다가 집으로 돌아오는 길이야요."" ""그럴듯하이. 걸음걸이가 발이 땅에 붙지 않는 품이 어서 가서 그 지아비 품에 안기려구 빨리 가는 게 분명하이."" ""아지머니두. 그럼 앉아 말씀들 하세요."" ""어서 가게 돌부리 차지 말고."" 놀랍도록 아름다운 얼굴을 가진 여인이었다. 그 놀랍도록 아름다운 얼굴에 달린 놀랍도록 아름다운 눈으로 노파들을 한 번 흘긴 뒤에 자기의 가던 길 로 가 버렸다. [/ADDED]"
정주사가 모든 것을 귀찮게 느끼는 내용이 추가됨.," “다 귀찮다!” 종이조각을 펴본 정주사는 그것을 다시 구겨 옆으로 던져 버리고 술잔을 쭉 들이켰다. 그것은 ‘일금 팔십 오 원’의 생명보험료 불입 고지서였다.[ADDED] 연전에 첩을 새로 얻었을 때에 그는 지금의 이 조촐한 와가 한 채를 사서 모녀에게 맡기고 호톳한 살림을 따로 벌리는 동시에 첩을 끔찍이도 사랑하고 귀여워하는 마음에 비싼 보험료를 치르면서 첩을 생명보험에까지 넣어 주었던 것이다. 그러나 그것도 지금 와서는 모두 그에게 귀찮았다. 사실인즉, 팔십오 원이란 돈도 그에게는 지금 아까웠던 것이다. “술은 그만하시고 일찍 주무시지요.” 첩은 보험료에 관하여서는 더 말이 없이 얼큰한 남편을 위로하면서 술상을 치웠다. 그리고 어머니는 건넌방으로 쫓고 안방에 두 사람의 잠자리를 툽툽하게 폈다. 정주사는 며칠 만에 처음으로 옷 벗은 첩의 몸을 품안에 안았다. 흥분의 절정에서 눈을 가늘게 뜬 첩은 법열을 못 이겨서 그의 몸 밑에서 정열이 배암같이 탄력 있게 굼틀거렸다. 그러나 정주사는 별로 신기한 기쁨과 새로운 흥분은 느끼지 않았다. 늘 맡던 그 살 냄새, 늘 느끼던 그 감촉, 늘 쓰던 그 기교, 그 뿐이요, 그 외에 신기한 자극과 매력을 느끼지 못하였던 것이다. 두 사람에게만 허락된 이 절대의 순간에서도 정주사는 오히려 사업과 재산 생각에 마음을 빼앗겨 버렸던 것이다. 심참봉의 밟아 온 길, 오늘 박태심이가 당하던 꼴, 그에게 닥쳐올 장래?술과 계집에 마음껏 취하여 보리라고 마음먹었던 이 밤의 정주사는 이제 품안에 아름다운 계집을 안은 채 이런 무거운 가지가지의 생각에 천근 같은 압박을 한결같이 느꼈던 것이다. [/ADDED]"
성해가 악을 쓰며 만금을 따라가다가 사고가 발생하는 내용이 추가됨.," 악을 쓰고 지지 않으려는 만금의 그 불 같은 정열은 정학의 흥미를 그럴 듯이 돋구었다. 달리는 만금의 옆으로 덤석 달려들어 같이 뛰는 시늉을 해 보이며 의기를 북돋우었다.[ADDED] “참, 잘 뛴다. 잘 뛴다. 이젠 만금이로다 일등은, 여차 여차!” 기진한 듯 속력을 내지 못하고 차츰차츰 만금의 꽁무니에서 떨어만 가던 성해는 만금에의 격려에 질투를 느낌인지 여차 소리와 같이 악을 쓰고 속력 을 낸다. 성해가 뒤에 덧달리는 눈치를 만금이는 뒤를 한 번 힐끗 돌아다보 더니 또한 주먹을 딱 바르쥐며 속력에 박차를 더한다. “야아! 만금아! 따른다. 재성이 따른다!” 정학이는 그것이 왜 그리 좋은지 몰랐다. 엉덩이를 뚜들기고 발을 굴러 가며 소리소리 질렀다. 그리고는 점점 또 가까워지는 커브 짬 웅덩이에 주의를 모으고 달리는 아 이들의 발뒤축으로 시선을 보냈다. 격려 소리에 흥이 실린 만금이는 한층 더 기운이 뻗치는 듯이 커브 짬을 맞닥뜨리니 장쾌하게 두 팔을 날개같이 벌리고 힐끔 한 번 재성이를 돌아다 보며 커브를 꺾는다. “아 .” 또 그대로도 넘어가는 게라고 맥이 풀리는 순간, “행앳!” 만금이는 두 팔을 잔뜩 펼친 채 앞으로 콱 꺼꾸러진다. 이번에야말로 적 소의 그 한복판을 알맞추 밟아내었던 것이다. 그러나 그것만도 아니었다. 뜻도 않았던 새 사실이 줄달아 흥미를 주었 다. 뒤에 달리던 재성이가 급커브에서 거꾸러진 만금이를 피 해낼 도리가 없 어 그만 체결에 냅다 걸차고 그 위에 쓸어지는가 하더니 성해 또한 “햇” 하고 재성이의 잔등에다 콱 나가 엎어진다. 한 코에 셋 이 걸린 셈이다. [/ADDED]"
아버지의 외로움과 정희의 자유로운 선택 사이의 대화가 추가됨.," 정희는 아버지를 쳐다보았다. 딸과 연구와 담배 이 세 가지 밖에는 이 세상에 아무 오입이라는 것을 알지 못하는 이 늙은 아버지, 아버지의 얼굴 은 외로웠다.[ADDED] 자기의 다만 하나의 혈속(血屬)인 정희에게서까지 마음을 열 어 헤친 사정을 듣지 못한 아버지의 얼굴은 외로웠다. 정희는 머리를 숙였다. “아버지 내 마음을 좀 구체적으로 설명해 보겠습니다. 아버지두 말씀하신 바같이 남씨와 혼약을 한 것은 사실 돌발적 거시기 그 무에라고 설명할지는 모르지만 말하자만 돌발적 심리예요. 그러나 저는 넉넉히 남씨를 남 편으로 공경할 만한 자신이 있습니다. 소위 사랑은 없다 할지 모르나 믿음 과 공경은 넉넉히 바칠 자신이 있습니다. 그리고 부부 생활에는 그 서로 믿 는 마음과 서로 공경하는 마음이 무엇보다도 귀한 줄 압니다. 철없는 연애 니 무엇이니 하는 것보다 건전한 믿음이 오히려 부부 생활의 기초를 굳게 하는 것인 줄 압니다. 누가 무에라든 저는 남씨와 혼약한 계집애예요. 이번 에 갑자기 동경을 가겠다는 것도…….” 정희는 말을 끊었다. 하마터면 또 거짓말이 그의 입에서 흐를 뻔하였다. “한 일 년 동안 동경 가서 좀 편안히 쉬려고 했어요. 그래도 아버지가 그 만두라시면 그만두겠습니다. 어저께는 몹시도 가고 싶었지만 지금은 그 마 음도 좀 적어졌고…….” 아버지는 담배를 털었다. “누가 가지 말라느냐? 그저 네 마음대로 해라. 나는 전에도 네 자유를 조 금도 구속치 않거니와 장래에도 그럴 마음이 없다. 가고 싶으면 가고 가기 싫으면 그만두고 .” “그리 갈 생각도 없어요.” “싫으면 그만둘 뿐이지.” 아버지는 간단히 결론하였다. [/ADDED]"
사막 여행 도중 발견된 작은 부락에서 덴마크 선교사 집에 유숙하게 되는 상황이 추가됨.," 나는 묵묵히 보드라운 자동차 쿠션에 허리를 깊게 파묻고서 비스듬히 앉아 뒤로 뒤로 날아가는 황야의 풍경에 한참 동안이나 시선을 보내고 있었다. 그러나 변화 없는 단조한 풍경은 가슴에 육박하는 그 거대하고 부착할 수 없는 인상에도 불구하고 오래지 않아 나의 시각을 피로하게 하고 말았다.[ADDED] 흐릿한 황토색의 망망한 벌판, 평범하게 기복한 구릉의 나직한 곡선 이외에 는 나의 시각의 흥미와 주의를 포착할 만한 아무런 변화도 나타나주지 않았 다. 알지 못하는 사이에 나의 두 눈은 스스로 감겨지고 흥미와 관심의 촉수 는 어느 듯 상념의 세계를 더듬기 시작하는 것이었다. 기대가 하도 많은 대망의 여행 그것도 출발의 첫날이다. 유쾌하게 흥분된 나의 뇌리를 마치 주마등처럼 가지가지의 상념이 달음질치고 지나가, 시간 가는 것도 모르고 자동차 밖에 전개되는 대륙풍경의 변화에도 일체 무관심 한 중에 어느 듯 사막에 해가 지고 어둠이 사방에서 몰려오기 시작할 즈음 에, 우리 일행은 일망무애의 사막 가운데 조그마한 부락을 발견하였다. 그 리하여 그 부락에 있는 어떤 덴마크(丁抹[정말]) 선교사 집 앞에 하룻밤의 유숙을 청하게 되었다. 사막의 밤 노크 소리에 문을 열고 우리를 맞아들인 집주인들의 기쁨은 실로 예상 이 외였다. 귀찮은 여객들에게 하룻밤의 잠자리를 제공한다는 것이, 무엇이 그 렇게 기쁠까 생각하면서 그들이 두 손을 벌리고 눈을 빛내면서 떠들고 지껄 이며 멀리서 온 손을 환영하는 말에 나는 감사의 뜻을 표하였다. 그러나 생 각해 보면 그것도 오히려 자연스러운 일이었다. 마치 절해 고도에 귀양 온 사람들 같이 이 광막한 사막에 외로운 살림을 해 나가는 그들에게 그들과 한 가지로 구라파 말을 하는 사람들이 반갑지 않을 리가 없었다. [/ADDED]"
